locality,Jobs,cutoff,X,T_freq,L_freq
CECIL PARK,323.0,45,26,60.0,0.0
LEN WATERS ESTATE,,45,26,60.0,0.0
LEPPINGTON,16542.8942486085,45,26,60.0,0.0
BRINGELLY,51320.270216542405,45,26,60.0,0.0
GREENDALE,912.416666666667,45,26,60.0,0.0
BADGERYS CREEK,26746.8951048951,45,26,60.0,0.0
KEMPS CREEK,37994.0534157713,45,26,60.0,0.0
WALLACIA,1354.30265486726,45,26,60.0,0.0
AUSTRAL,53161.812082952194,45,26,60.0,0.0
ROSSMORE,,45,26,60.0,0.0
SILVERDALE,137.551724137931,45,26,60.0,0.0
BUSBY,436921.66386925796,60,26,60.0,0.0
MILLER,438300.064602242,60,26,60.0,0.0
CASULA,357708.452118617,60,26,60.0,0.0
CARTWRIGHT,993296.350424198,60,26,60.0,0.0
HECKENBERG,338938.384126984,60,26,60.0,0.0
SADLEIR,285973.924649176,60,26,60.0,0.0
LURNEA,466778.27290662,60,26,60.0,0.0
ASHCROFT,247321.20756234898,60,26,60.0,0.0
LIVERPOOL,950245.6449946059,60,26,60.0,0.0
MOOREBANK,904219.84989966,60,26,60.0,0.0
WARWICK FARM,826615.6535895909,60,26,60.0,0.0
WATTLE GROVE,104546.942835558,60,26,60.0,0.0
CHIPPING NORTON,569307.609692132,60,26,60.0,0.0
HOLSWORTHY,381131.127428266,60,26,60.0,0.0
HAMMONDVILLE,100442.314886419,60,26,60.0,0.0
MOUNT PRITCHARD,576102.6630434779,60,26,60.0,0.0
PRESTONS,233166.81525804,60,26,60.0,0.0
VOYAGER POINT,267702.87644341803,60,26,60.0,0.0
PLEASURE POINT,87855.595323741,60,26,60.0,0.0
WEST HOXTON,210989.60481283398,60,26,60.0,0.0
CECIL HILLS,136742.196507213,60,26,60.0,0.0
HOXTON PARK,264479.75705988397,60,26,60.0,0.0
HINCHINBROOK,319589.816970278,60,26,60.0,0.0
GREEN VALLEY,336651.413257243,60,26,60.0,0.0
HORNINGSEA PARK,174029.734546428,60,26,60.0,0.0
MIDDLETON GRANGE,343146.803663634,60,26,60.0,0.0
DENHAM COURT,26914.1988185654,60,26,60.0,0.0
EDMONDSON PARK,171276.083995501,60,26,60.0,0.0
LUDDENHAM,11338.398601398601,60,26,60.0,0.0
CARNES HILL,203727.637693632,60,26,60.0,0.0
ELIZABETH HILLS,197327.298593581,60,26,60.0,0.0
CECIL PARK,323.0,60,26,60.0,0.0
LEN WATERS ESTATE,,60,26,60.0,0.0
LEPPINGTON,89791.1781076067,60,26,60.0,0.0
BRINGELLY,166118.362797302,60,26,60.0,0.0
GREENDALE,1584.66666666667,60,26,60.0,0.0
BADGERYS CREEK,93021.8531468531,60,26,60.0,0.0
KEMPS CREEK,127703.35181431199,60,26,60.0,0.0
WALLACIA,9802.84424778761,60,26,60.0,0.0
AUSTRAL,163528.992232602,60,26,60.0,0.0
ROSSMORE,,60,26,60.0,0.0
SILVERDALE,669.103448275862,60,26,60.0,0.0
BUSBY,2296.40238515901,15,27,1.0,1.0
MILLER,3284.11122975618,15,27,1.0,1.0
CASULA,1112.60366429516,15,27,1.0,1.0
CARTWRIGHT,5051.94946514201,15,27,1.0,1.0
HECKENBERG,1464.03841269841,15,27,1.0,1.0
SADLEIR,1831.1015863331302,15,27,1.0,1.0
LURNEA,2758.20484436651,15,27,1.0,1.0
ASHCROFT,1236.016358273,15,27,1.0,1.0
LIVERPOOL,13408.9180247194,15,27,1.0,1.0
MOOREBANK,1579.99492157104,15,27,1.0,1.0
WARWICK FARM,11036.2548048346,15,27,1.0,1.0
WATTLE GROVE,777.5886426592799,15,27,1.0,1.0
CHIPPING NORTON,1782.1044469783399,15,27,1.0,1.0
HOLSWORTHY,1227.71644983069,15,27,1.0,1.0
HAMMONDVILLE,1756.19961333978,15,27,1.0,1.0
MOUNT PRITCHARD,998.9365942028991,15,27,1.0,1.0
PRESTONS,1119.42131637996,15,27,1.0,1.0
VOYAGER POINT,191.905311778291,15,27,1.0,1.0
PLEASURE POINT,145.23381294964,15,27,1.0,1.0
WEST HOXTON,1501.8127272727302,15,27,1.0,1.0
CECIL HILLS,701.898253606682,15,27,1.0,1.0
HOXTON PARK,2329.66533146405,15,27,1.0,1.0
HINCHINBROOK,1446.69884947267,15,27,1.0,1.0
GREEN VALLEY,1708.42089552239,15,27,1.0,1.0
HORNINGSEA PARK,1472.83783783784,15,27,1.0,1.0
MIDDLETON GRANGE,1243.64974182444,15,27,1.0,1.0
DENHAM COURT,140.513755274262,15,27,1.0,1.0
EDMONDSON PARK,617.055694640978,15,27,1.0,1.0
LUDDENHAM,2351.53286713287,15,27,1.0,1.0
CARNES HILL,2122.00817555938,15,27,1.0,1.0
ELIZABETH HILLS,593.642264695276,15,27,1.0,1.0
CECIL PARK,323.0,15,27,1.0,1.0
LEN WATERS ESTATE,,15,27,1.0,1.0
LEPPINGTON,136.547309833024,15,27,1.0,1.0
BRINGELLY,2268.3374511892102,15,27,1.0,1.0
GREENDALE,108.083333333333,15,27,1.0,1.0
BADGERYS CREEK,2821.8041958042,15,27,1.0,1.0
KEMPS CREEK,4285.92357591729,15,27,1.0,1.0
WALLACIA,15.918584070796499,15,27,1.0,1.0
AUSTRAL,10033.234416470501,15,27,1.0,1.0
ROSSMORE,,15,27,1.0,1.0
SILVERDALE,0.206896551724138,15,27,1.0,1.0
BUSBY,29327.890459364,30,27,1.0,1.0
MILLER,42154.021000178,30,27,1.0,1.0
CASULA,22835.0754895171,30,27,1.0,1.0
CARTWRIGHT,81207.7591294725,30,27,1.0,1.0
HECKENBERG,32578.9717460317,30,27,1.0,1.0
SADLEIR,19863.1937156803,30,27,1.0,1.0
LURNEA,53386.2737834283,30,27,1.0,1.0
ASHCROFT,24994.755162241898,30,27,1.0,1.0
LIVERPOOL,65219.15696629,30,27,1.0,1.0
MOOREBANK,26792.8681656223,30,27,1.0,1.0
WARWICK FARM,56236.3559210092,30,27,1.0,1.0
WATTLE GROVE,4084.1965499874104,30,27,1.0,1.0
CHIPPING NORTON,17969.5570125428,30,27,1.0,1.0
HOLSWORTHY,6385.52058456603,30,27,1.0,1.0
HAMMONDVILLE,5506.5033832769395,30,27,1.0,1.0
MOUNT PRITCHARD,55401.548913043494,30,27,1.0,1.0
PRESTONS,26780.3404637248,30,27,1.0,1.0
VOYAGER POINT,2833.2344110854497,30,27,1.0,1.0
PLEASURE POINT,850.544964028777,30,27,1.0,1.0
WEST HOXTON,33860.5719786096,30,27,1.0,1.0
CECIL HILLS,6257.602126044039,30,27,1.0,1.0
HOXTON PARK,42756.9170839175,30,27,1.0,1.0
HINCHINBROOK,28088.8331735379,30,27,1.0,1.0
GREEN VALLEY,17631.115100965802,30,27,1.0,1.0
HORNINGSEA PARK,16416.792346802198,30,27,1.0,1.0
MIDDLETON GRANGE,37685.355913449705,30,27,1.0,1.0
DENHAM COURT,814.0016877637131,30,27,1.0,1.0
EDMONDSON PARK,10769.386669569301,30,27,1.0,1.0
LUDDENHAM,6220.87692307692,30,27,1.0,1.0
CARNES HILL,37385.3790877797,30,27,1.0,1.0
ELIZABETH HILLS,8064.78759466282,30,27,1.0,1.0
CECIL PARK,323.0,30,27,1.0,1.0
LEN WATERS ESTATE,,30,27,1.0,1.0
LEPPINGTON,4973.458256029679,30,27,1.0,1.0
BRINGELLY,23010.3849485268,30,27,1.0,1.0
GREENDALE,441.75,30,27,1.0,1.0
BADGERYS CREEK,67938.72727272731,30,27,1.0,1.0
KEMPS CREEK,81343.0619298601,30,27,1.0,1.0
WALLACIA,183.617699115044,30,27,1.0,1.0
AUSTRAL,71868.6151539234,30,27,1.0,1.0
ROSSMORE,,30,27,1.0,1.0
SILVERDALE,12.3448275862069,30,27,1.0,1.0
BUSBY,141260.973498233,45,27,1.0,1.0
MILLER,178347.661683574,45,27,1.0,1.0
CASULA,129045.587672354,45,27,1.0,1.0
CARTWRIGHT,254559.969015124,45,27,1.0,1.0
HECKENBERG,115935.07968254,45,27,1.0,1.0
SADLEIR,102014.081452105,45,27,1.0,1.0
LURNEA,175565.102476984,45,27,1.0,1.0
ASHCROFT,87125.054974524,45,27,1.0,1.0
LIVERPOOL,216096.530974959,45,27,1.0,1.0
MOOREBANK,150835.19633861698,45,27,1.0,1.0
WARWICK FARM,199492.880523083,45,27,1.0,1.0
WATTLE GROVE,14867.1829513976,45,27,1.0,1.0
CHIPPING NORTON,116736.77309008,45,27,1.0,1.0
HOLSWORTHY,52013.3674924256,45,27,1.0,1.0
HAMMONDVILLE,15489.433542774299,45,27,1.0,1.0
MOUNT PRITCHARD,153568.197463768,45,27,1.0,1.0
PRESTONS,130021.441211668,45,27,1.0,1.0
VOYAGER POINT,20365.668591224,45,27,1.0,1.0
PLEASURE POINT,5597.01978417266,45,27,1.0,1.0
WEST HOXTON,153912.230160428,45,27,1.0,1.0
CECIL HILLS,55525.890660592304,45,27,1.0,1.0
HOXTON PARK,176278.68936511103,45,27,1.0,1.0
HINCHINBROOK,150034.635474593,45,27,1.0,1.0
GREEN VALLEY,114438.21422300301,45,27,1.0,1.0
HORNINGSEA PARK,103868.50628846699,45,27,1.0,1.0
MIDDLETON GRANGE,176577.171871158,45,27,1.0,1.0
DENHAM COURT,3049.6751054852302,45,27,1.0,1.0
EDMONDSON PARK,84368.32299263451,45,27,1.0,1.0
LUDDENHAM,8610.50629370629,45,27,1.0,1.0
CARNES HILL,145042.612736661,45,27,1.0,1.0
ELIZABETH HILLS,59238.161918499805,45,27,1.0,1.0
CECIL PARK,323.0,45,27,1.0,1.0
LEN WATERS ESTATE,,45,27,1.0,1.0
LEPPINGTON,27846.962894248598,45,27,1.0,1.0
BRINGELLY,71564.6381966631,45,27,1.0,1.0
GREENDALE,912.416666666667,45,27,1.0,1.0
BADGERYS CREEK,200010.951048951,45,27,1.0,1.0
KEMPS CREEK,243283.212142712,45,27,1.0,1.0
WALLACIA,1354.30265486726,45,27,1.0,1.0
AUSTRAL,232891.694822235,45,27,1.0,1.0
ROSSMORE,,45,27,1.0,1.0
SILVERDALE,137.551724137931,45,27,1.0,1.0
BUSBY,471916.28268551204,60,27,1.0,1.0
MILLER,519518.279765083,60,27,1.0,1.0
CASULA,427191.344645218,60,27,1.0,1.0
CARTWRIGHT,1141463.7451125,60,27,1.0,1.0
HECKENBERG,368506.57079365104,60,27,1.0,1.0
SADLEIR,297241.698901769,60,27,1.0,1.0
LURNEA,623902.165059185,60,27,1.0,1.0
ASHCROFT,254412.89541432,60,27,1.0,1.0
LIVERPOOL,1018217.1356159999,60,27,1.0,1.0
MOOREBANK,921911.1156161691,60,27,1.0,1.0
WARWICK FARM,860324.15210356,60,27,1.0,1.0
WATTLE GROVE,108928.39070763,60,27,1.0,1.0
CHIPPING NORTON,573121.848232611,60,27,1.0,1.0
HOLSWORTHY,394339.80431295704,60,27,1.0,1.0
HAMMONDVILLE,101470.598356694,60,27,1.0,1.0
MOUNT PRITCHARD,584078.619565217,60,27,1.0,1.0
PRESTONS,345098.704188482,60,27,1.0,1.0
VOYAGER POINT,277929.856235566,60,27,1.0,1.0
PLEASURE POINT,88691.821942446,60,27,1.0,1.0
WEST HOXTON,355935.997754011,60,27,1.0,1.0
CECIL HILLS,261016.50311313602,60,27,1.0,1.0
HOXTON PARK,428125.16322852,60,27,1.0,1.0
HINCHINBROOK,412925.891275168,60,27,1.0,1.0
GREEN VALLEY,386993.792976295,60,27,1.0,1.0
HORNINGSEA PARK,247161.163500134,60,27,1.0,1.0
MIDDLETON GRANGE,429537.01438406704,60,27,1.0,1.0
DENHAM COURT,31324.0896202532,60,27,1.0,1.0
EDMONDSON PARK,206901.705525924,60,27,1.0,1.0
LUDDENHAM,12214.2853146853,60,27,1.0,1.0
CARNES HILL,366533.06669535296,60,27,1.0,1.0
ELIZABETH HILLS,223889.603678327,60,27,1.0,1.0
CECIL PARK,323.0,60,27,1.0,1.0
LEN WATERS ESTATE,,60,27,1.0,1.0
LEPPINGTON,138463.166975881,60,27,1.0,1.0
BRINGELLY,205742.586226482,60,27,1.0,1.0
GREENDALE,1584.66666666667,60,27,1.0,1.0
BADGERYS CREEK,582464.664335664,60,27,1.0,1.0
KEMPS CREEK,664841.638860734,60,27,1.0,1.0
WALLACIA,9802.84424778761,60,27,1.0,1.0
AUSTRAL,473412.858762315,60,27,1.0,1.0
ROSSMORE,,60,27,1.0,1.0
SILVERDALE,669.103448275862,60,27,1.0,1.0
BUSBY,2296.40238515901,15,28,2.0,2.0
MILLER,3285.86723616302,15,28,2.0,2.0
CASULA,1097.1858590946301,15,28,2.0,2.0
CARTWRIGHT,5032.29472519366,15,28,2.0,2.0
HECKENBERG,1464.03841269841,15,28,2.0,2.0
SADLEIR,1831.1015863331302,15,28,2.0,2.0
LURNEA,2691.7967996492803,15,28,2.0,2.0
ASHCROFT,1236.016358273,15,28,2.0,2.0
LIVERPOOL,13403.8317150266,15,28,2.0,2.0
MOOREBANK,1579.99492157104,15,28,2.0,2.0
WARWICK FARM,11036.2548048346,15,28,2.0,2.0
WATTLE GROVE,777.5886426592799,15,28,2.0,2.0
CHIPPING NORTON,1782.1044469783399,15,28,2.0,2.0
HOLSWORTHY,1227.71644983069,15,28,2.0,2.0
HAMMONDVILLE,1756.19961333978,15,28,2.0,2.0
MOUNT PRITCHARD,998.9365942028991,15,28,2.0,2.0
PRESTONS,1105.7498130142098,15,28,2.0,2.0
VOYAGER POINT,191.905311778291,15,28,2.0,2.0
PLEASURE POINT,145.23381294964,15,28,2.0,2.0
WEST HOXTON,1464.47294117647,15,28,2.0,2.0
CECIL HILLS,700.9210326499621,15,28,2.0,2.0
HOXTON PARK,2315.31383937513,15,28,2.0,2.0
HINCHINBROOK,1446.2518696069,15,28,2.0,2.0
GREEN VALLEY,1708.42089552239,15,28,2.0,2.0
HORNINGSEA PARK,1472.83783783784,15,28,2.0,2.0
MIDDLETON GRANGE,1218.6622817801801,15,28,2.0,2.0
DENHAM COURT,140.513755274262,15,28,2.0,2.0
EDMONDSON PARK,617.055694640978,15,28,2.0,2.0
LUDDENHAM,2351.53286713287,15,28,2.0,2.0
CARNES HILL,2120.47848537005,15,28,2.0,2.0
ELIZABETH HILLS,593.642264695276,15,28,2.0,2.0
CECIL PARK,323.0,15,28,2.0,2.0
LEN WATERS ESTATE,,15,28,2.0,2.0
LEPPINGTON,136.547309833024,15,28,2.0,2.0
BRINGELLY,2241.18927937522,15,28,2.0,2.0
GREENDALE,108.083333333333,15,28,2.0,2.0
BADGERYS CREEK,2596.3846153846202,15,28,2.0,2.0
KEMPS CREEK,3558.8541455503796,15,28,2.0,2.0
WALLACIA,15.918584070796499,15,28,2.0,2.0
AUSTRAL,9020.43761339951,15,28,2.0,2.0
ROSSMORE,,15,28,2.0,2.0
SILVERDALE,0.206896551724138,15,28,2.0,2.0
BUSBY,29207.0543286219,30,28,2.0,2.0
MILLER,41748.9359316604,30,28,2.0,2.0
CASULA,22452.4618774791,30,28,2.0,2.0
CARTWRIGHT,80708.2128365917,30,28,2.0,2.0
HECKENBERG,32578.130793650802,30,28,2.0,2.0
SADLEIR,19845.28828554,30,28,2.0,2.0
LURNEA,52502.670539237195,30,28,2.0,2.0
ASHCROFT,24994.755162241898,30,28,2.0,2.0
LIVERPOOL,64930.7550016088,30,28,2.0,2.0
MOOREBANK,26795.6926321825,30,28,2.0,2.0
WARWICK FARM,55892.0772736279,30,28,2.0,2.0
WATTLE GROVE,4084.1965499874104,30,28,2.0,2.0
CHIPPING NORTON,17970.0477765108,30,28,2.0,2.0
HOLSWORTHY,6385.52058456603,30,28,2.0,2.0
HAMMONDVILLE,5506.5033832769395,30,28,2.0,2.0
MOUNT PRITCHARD,55401.548913043494,30,28,2.0,2.0
PRESTONS,26156.8071802543,30,28,2.0,2.0
VOYAGER POINT,2833.2344110854497,30,28,2.0,2.0
PLEASURE POINT,850.544964028777,30,28,2.0,2.0
WEST HOXTON,32664.4392513369,30,28,2.0,2.0
CECIL HILLS,6148.735459377371,30,28,2.0,2.0
HOXTON PARK,41841.5461646305,30,28,2.0,2.0
HINCHINBROOK,27261.127900287596,30,28,2.0,2.0
GREEN VALLEY,17648.6417910448,30,28,2.0,2.0
HORNINGSEA PARK,15914.0093658014,30,28,2.0,2.0
MIDDLETON GRANGE,36988.2042045734,30,28,2.0,2.0
DENHAM COURT,814.0016877637131,30,28,2.0,2.0
EDMONDSON PARK,10496.997641595,30,28,2.0,2.0
LUDDENHAM,6220.87692307692,30,28,2.0,2.0
CARNES HILL,35553.7091222031,30,28,2.0,2.0
ELIZABETH HILLS,8115.9563649477095,30,28,2.0,2.0
CECIL PARK,323.0,30,28,2.0,2.0
LEN WATERS ESTATE,,30,28,2.0,2.0
LEPPINGTON,4973.458256029679,30,28,2.0,2.0
BRINGELLY,21992.5232516862,30,28,2.0,2.0
GREENDALE,441.75,30,28,2.0,2.0
BADGERYS CREEK,64280.503496503494,30,28,2.0,2.0
KEMPS CREEK,77457.3902290695,30,28,2.0,2.0
WALLACIA,183.617699115044,30,28,2.0,2.0
AUSTRAL,67868.02691598321,30,28,2.0,2.0
ROSSMORE,,30,28,2.0,2.0
SILVERDALE,12.3448275862069,30,28,2.0,2.0
BUSBY,140466.247570671,45,28,2.0,2.0
MILLER,175801.76917601,45,28,2.0,2.0
CASULA,127197.822136876,45,28,2.0,2.0
CARTWRIGHT,251808.58613057897,45,28,2.0,2.0
HECKENBERG,115744.625079365,45,28,2.0,2.0
SADLEIR,101983.886821232,45,28,2.0,2.0
LURNEA,173704.070363876,45,28,2.0,2.0
ASHCROFT,87277.19361759191,45,28,2.0,2.0
LIVERPOOL,214063.284424507,45,28,2.0,2.0
MOOREBANK,150574.724863824,45,28,2.0,2.0
WARWICK FARM,197257.232283205,45,28,2.0,2.0
WATTLE GROVE,14867.1829513976,45,28,2.0,2.0
CHIPPING NORTON,116735.296123147,45,28,2.0,2.0
HOLSWORTHY,52015.4304045625,45,28,2.0,2.0
HAMMONDVILLE,15489.433542774299,45,28,2.0,2.0
MOUNT PRITCHARD,152829.557971014,45,28,2.0,2.0
PRESTONS,128133.48302169,45,28,2.0,2.0
VOYAGER POINT,20365.668591224,45,28,2.0,2.0
PLEASURE POINT,5597.01978417266,45,28,2.0,2.0
WEST HOXTON,151442.802566845,45,28,2.0,2.0
CECIL HILLS,53653.9886104784,45,28,2.0,2.0
HOXTON PARK,172584.51131584198,45,28,2.0,2.0
HINCHINBROOK,148124.49405560902,45,28,2.0,2.0
GREEN VALLEY,113489.914661984,45,28,2.0,2.0
HORNINGSEA PARK,100473.578538935,45,28,2.0,2.0
MIDDLETON GRANGE,175319.999262356,45,28,2.0,2.0
DENHAM COURT,3049.6751054852302,45,28,2.0,2.0
EDMONDSON PARK,83654.4706287871,45,28,2.0,2.0
LUDDENHAM,8610.50629370629,45,28,2.0,2.0
CARNES HILL,141122.898881239,45,28,2.0,2.0
ELIZABETH HILLS,58978.555355211,45,28,2.0,2.0
CECIL PARK,323.0,45,28,2.0,2.0
LEN WATERS ESTATE,,45,28,2.0,2.0
LEPPINGTON,27779.4378478664,45,28,2.0,2.0
BRINGELLY,69975.5849485268,45,28,2.0,2.0
GREENDALE,912.416666666667,45,28,2.0,2.0
BADGERYS CREEK,192129.566433566,45,28,2.0,2.0
KEMPS CREEK,236286.182850193,45,28,2.0,2.0
WALLACIA,1354.30265486726,45,28,2.0,2.0
AUSTRAL,227309.21906161399,45,28,2.0,2.0
ROSSMORE,,45,28,2.0,2.0
SILVERDALE,137.551724137931,45,28,2.0,2.0
BUSBY,471224.52650176705,60,28,2.0,2.0
MILLER,516502.76846414,60,28,2.0,2.0
CASULA,423687.961090474,60,28,2.0,2.0
CARTWRIGHT,1139579.14312062,60,28,2.0,2.0
HECKENBERG,366643.498412698,60,28,2.0,2.0
SADLEIR,296410.76205003104,60,28,2.0,2.0
LURNEA,620861.148509426,60,28,2.0,2.0
ASHCROFT,253113.036739072,60,28,2.0,2.0
LIVERPOOL,1014376.49035641,60,28,2.0,2.0
MOOREBANK,921176.3631076709,60,28,2.0,2.0
WARWICK FARM,857753.247605838,60,28,2.0,2.0
WATTLE GROVE,108987.48476454301,60,28,2.0,2.0
CHIPPING NORTON,572021.315165336,60,28,2.0,2.0
HOLSWORTHY,393576.966137943,60,28,2.0,2.0
HAMMONDVILLE,101768.331319478,60,28,2.0,2.0
MOUNT PRITCHARD,582850.048913043,60,28,2.0,2.0
PRESTONS,341002.706282723,60,28,2.0,2.0
VOYAGER POINT,277596.930138568,60,28,2.0,2.0
PLEASURE POINT,88691.821942446,60,28,2.0,2.0
WEST HOXTON,350731.47315508,60,28,2.0,2.0
CECIL HILLS,254784.356112377,60,28,2.0,2.0
HOXTON PARK,424861.43380733,60,28,2.0,2.0
HINCHINBROOK,410809.83096836,60,28,2.0,2.0
GREEN VALLEY,382745.63494293205,60,28,2.0,2.0
HORNINGSEA PARK,240564.521541343,60,28,2.0,2.0
MIDDLETON GRANGE,427624.442955495,60,28,2.0,2.0
DENHAM COURT,29721.9341772152,60,28,2.0,2.0
EDMONDSON PARK,204564.438699612,60,28,2.0,2.0
LUDDENHAM,12205.6685314685,60,28,2.0,2.0
CARNES HILL,355165.32788296,60,28,2.0,2.0
ELIZABETH HILLS,221382.144608727,60,28,2.0,2.0
CECIL PARK,323.0,60,28,2.0,2.0
LEN WATERS ESTATE,,60,28,2.0,2.0
LEPPINGTON,137229.88682745802,60,28,2.0,2.0
BRINGELLY,204315.37657082,60,28,2.0,2.0
GREENDALE,1584.66666666667,60,28,2.0,2.0
BADGERYS CREEK,564440.321678322,60,28,2.0,2.0
KEMPS CREEK,647774.444354348,60,28,2.0,2.0
WALLACIA,9802.84424778761,60,28,2.0,2.0
AUSTRAL,463926.891331404,60,28,2.0,2.0
ROSSMORE,,60,28,2.0,2.0
SILVERDALE,669.103448275862,60,28,2.0,2.0
BUSBY,2293.30167844523,15,29,3.0,3.0
MILLER,3285.86723616302,15,29,3.0,3.0
CASULA,1090.32399420764,15,29,3.0,3.0
CARTWRIGHT,4660.60678716341,15,29,3.0,3.0
HECKENBERG,1464.03841269841,15,29,3.0,3.0
SADLEIR,1831.1015863331302,15,29,3.0,3.0
LURNEA,2686.30929416922,15,29,3.0,3.0
ASHCROFT,1236.016358273,15,29,3.0,3.0
LIVERPOOL,13395.1822535158,15,29,3.0,3.0
MOOREBANK,1579.99492157104,15,29,3.0,3.0
WARWICK FARM,11036.2548048346,15,29,3.0,3.0
WATTLE GROVE,777.5886426592799,15,29,3.0,3.0
CHIPPING NORTON,1782.1044469783399,15,29,3.0,3.0
HOLSWORTHY,1227.71644983069,15,29,3.0,3.0
HAMMONDVILLE,1756.19961333978,15,29,3.0,3.0
MOUNT PRITCHARD,998.9365942028991,15,29,3.0,3.0
PRESTONS,1104.08302169035,15,29,3.0,3.0
VOYAGER POINT,191.905311778291,15,29,3.0,3.0
PLEASURE POINT,145.23381294964,15,29,3.0,3.0
WEST HOXTON,1399.6664171123002,15,29,3.0,3.0
CECIL HILLS,700.2985573272591,15,29,3.0,3.0
HOXTON PARK,2316.98217504506,15,29,3.0,3.0
HINCHINBROOK,1444.25493767977,15,29,3.0,3.0
GREEN VALLEY,1708.42089552239,15,29,3.0,3.0
HORNINGSEA PARK,1472.83783783784,15,29,3.0,3.0
MIDDLETON GRANGE,1239.13855421687,15,29,3.0,3.0
DENHAM COURT,140.513755274262,15,29,3.0,3.0
EDMONDSON PARK,617.055694640978,15,29,3.0,3.0
LUDDENHAM,2351.53286713287,15,29,3.0,3.0
CARNES HILL,2120.8679001721202,15,29,3.0,3.0
ELIZABETH HILLS,593.642264695276,15,29,3.0,3.0
CECIL PARK,323.0,15,29,3.0,3.0
LEN WATERS ESTATE,,15,29,3.0,3.0
LEPPINGTON,136.547309833024,15,29,3.0,3.0
BRINGELLY,2199.8743343982997,15,29,3.0,3.0
GREENDALE,108.083333333333,15,29,3.0,3.0
BADGERYS CREEK,2447.06293706294,15,29,3.0,3.0
KEMPS CREEK,3010.33671194,15,29,3.0,3.0
WALLACIA,15.918584070796499,15,29,3.0,3.0
AUSTRAL,8333.650092219108,15,29,3.0,3.0
ROSSMORE,,15,29,3.0,3.0
SILVERDALE,0.206896551724138,15,29,3.0,3.0
BUSBY,29180.6272084806,30,29,3.0,3.0
MILLER,39810.2245951237,30,29,3.0,3.0
CASULA,22157.4349933892,30,29,3.0,3.0
CARTWRIGHT,79324.4894872741,30,29,3.0,3.0
HECKENBERG,32573.472380952404,30,29,3.0,3.0
SADLEIR,19747.1748017084,30,29,3.0,3.0
LURNEA,51652.7312582201,30,29,3.0,3.0
ASHCROFT,24944.2290158219,30,29,3.0,3.0
LIVERPOOL,64676.062555599696,30,29,3.0,3.0
MOOREBANK,26715.6540115493,30,29,3.0,3.0
WARWICK FARM,55762.608282147805,30,29,3.0,3.0
WATTLE GROVE,4084.1965499874104,30,29,3.0,3.0
CHIPPING NORTON,17969.5034207526,30,29,3.0,3.0
HOLSWORTHY,6385.52058456603,30,29,3.0,3.0
HAMMONDVILLE,5506.5033832769395,30,29,3.0,3.0
MOUNT PRITCHARD,55470.0597826087,30,29,3.0,3.0
PRESTONS,25052.4094240838,30,29,3.0,3.0
VOYAGER POINT,2833.2344110854497,30,29,3.0,3.0
PLEASURE POINT,850.544964028777,30,29,3.0,3.0
WEST HOXTON,30775.792085561498,30,29,3.0,3.0
CECIL HILLS,6076.390280941529,30,29,3.0,3.0
HOXTON PARK,41101.7848988584,30,29,3.0,3.0
HINCHINBROOK,25561.8650047939,30,29,3.0,3.0
GREEN VALLEY,17462.3101843723,30,29,3.0,3.0
HORNINGSEA PARK,14136.5247524752,30,29,3.0,3.0
MIDDLETON GRANGE,36012.9858618146,30,29,3.0,3.0
DENHAM COURT,814.0016877637131,30,29,3.0,3.0
EDMONDSON PARK,10267.1690794964,30,29,3.0,3.0
LUDDENHAM,6220.87692307692,30,29,3.0,3.0
CARNES HILL,34166.474612736696,30,29,3.0,3.0
ELIZABETH HILLS,8112.995311936529,30,29,3.0,3.0
CECIL PARK,323.0,30,29,3.0,3.0
LEN WATERS ESTATE,,30,29,3.0,3.0
LEPPINGTON,4973.458256029679,30,29,3.0,3.0
BRINGELLY,21138.1774227902,30,29,3.0,3.0
GREENDALE,441.75,30,29,3.0,3.0
BADGERYS CREEK,60747.286713286696,30,29,3.0,3.0
KEMPS CREEK,73873.98124873299,30,29,3.0,3.0
WALLACIA,183.617699115044,30,29,3.0,3.0
AUSTRAL,64274.8008817046,30,29,3.0,3.0
ROSSMORE,,30,29,3.0,3.0
SILVERDALE,12.3448275862069,30,29,3.0,3.0
BUSBY,140041.858878092,45,29,3.0,3.0
MILLER,173530.814735718,45,29,3.0,3.0
CASULA,125602.63867027599,45,29,3.0,3.0
CARTWRIGHT,249586.192548875,45,29,3.0,3.0
HECKENBERG,115250.443809524,45,29,3.0,3.0
SADLEIR,100177.360280659,45,29,3.0,3.0
LURNEA,170806.010083297,45,29,3.0,3.0
ASHCROFT,86238.5033521051,45,29,3.0,3.0
LIVERPOOL,213192.32385062397,45,29,3.0,3.0
MOOREBANK,149500.712659213,45,29,3.0,3.0
WARWICK FARM,195465.193778482,45,29,3.0,3.0
WATTLE GROVE,14862.9152606396,45,29,3.0,3.0
CHIPPING NORTON,116321.30387685301,45,29,3.0,3.0
HOLSWORTHY,52016.2211726965,45,29,3.0,3.0
HAMMONDVILLE,15489.433542774299,45,29,3.0,3.0
MOUNT PRITCHARD,153703.391304348,45,29,3.0,3.0
PRESTONS,125534.721765146,45,29,3.0,3.0
VOYAGER POINT,20363.8048498845,45,29,3.0,3.0
PLEASURE POINT,5597.01978417266,45,29,3.0,3.0
WEST HOXTON,147098.72609625699,45,29,3.0,3.0
