shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
KempsCreek-SE-N-from,-33.9014612057,150.7826930366,5,1316.3552255430436
KempsCreek-SE-N-from,-33.8974465735,150.7833899758,6,1713.602009342612
KempsCreek-SE-N-from,-33.8981244435,150.7890067587,7,2341.616008429739
KempsCreek-SE-N-from,-33.8977011,150.7894881,8,2409.0908982889487
KempsCreek-SE-N-from,-33.8953953,150.7899355,9,2638.3430080634603
KempsCreek-SE-N-from,-33.8947191956,150.7900574024,10,2705.3478261065375
KempsCreek-SE-N-from,-33.8938965,150.7902204,11,2787.22601185595
KempsCreek-SE-N-from,-33.8931059212,150.7903770309,12,2865.9078263537217
KempsCreek-SE-N-from,-33.8925467802,150.790487807,13,2921.555973722537
KempsCreek-SE-N-from,-33.8912405987,150.7907465787,14,3051.552899517706
KempsCreek-SE-N-from,-33.8898941908,150.79101331020001,15,3185.553424510809
KempsCreek-SE-N-from,-33.8885430832,150.79123054459998,16,3318.89304966395
KempsCreek-SE-N-from,-33.8872367406,150.79147455950002,17,3448.5528293933103
KempsCreek-SE-N-from,-33.8866616341,150.7915671015,18,3505.3113102574434
KempsCreek-SE-N-from,-33.8858908466,150.7917119863,19,3581.8364691315187
KempsCreek-SE-N-from,-33.885052176799995,150.79187765790002,20,3665.293692124925
KempsCreek-SE-N-from,-33.8844595603,150.7919622295,21,3723.574953549011
KempsCreek-SE-N-from,-33.8805742,150.7927635,22,4111.060450268676
KempsCreek-SE-N-from,-33.8804351,150.7921182,23,4184.073681210976
KempsCreek-SE-N-from,-33.8804351,150.7921182,24,4184.073681210976
KempsCreek-SE-N-from,-33.87938918,150.7922569506,25,4286.7535226122955
KempsCreek-SE-N-from,-33.8780509394,150.7924890439,26,4419.1787962245
KempsCreek-SE-N-from,-33.8767126979,150.7927211288,27,4551.604261985057
KempsCreek-SE-N-from,-33.875374455300005,150.7929532053,28,4684.029938926978
KempsCreek-SE-N-from,-33.8740362117,150.7931852733,29,4816.455815361235
KempsCreek-SE-N-from,-33.8728578483,150.793383383,30,4932.9279114012725
KempsCreek-SE-N-from,-33.8726979672,150.79341733299998,31,4948.898301687349
KempsCreek-SE-N-from,-33.8713597216,150.7936493842,32,5081.324581423433
KempsCreek-SE-N-from,-33.8700214751,150.793881427,33,5213.751053283227
KempsCreek-SE-N-from,-33.8686832275,150.7941134613,34,5346.1777341354245
KempsCreek-SE-N-from,-33.867344979,150.7943454873,35,5478.604609269347
KempsCreek-SE-N-from,-33.8660067294,150.7945775048,36,5611.031693387134
KempsCreek-SE-N-from,-33.865681037399995,150.7946339692,37,5643.260688627645
KempsCreek-SE-N-from,-33.8646684789,150.7948095139,38,5743.4589696090625
KempsCreek-SE-N-from,-33.8633302274,150.7950415146,39,5875.886447453336
KempsCreek-SE-N-from,-33.8619919748,150.79527350680002,40,6008.314134266584
KempsCreek-SE-N-from,-33.860653721300004,150.7955054907,41,6140.7420153353505
KempsCreek-SE-N-from,-33.8593154668,150.7957374661,42,6273.170095847094
KempsCreek-SE-N-from,-33.8579772113,150.7959694331,43,6405.5983779588405
KempsCreek-SE-N-from,-33.8566389548,150.7962013917,44,6538.026861669507
KempsCreek-SE-N-from,-33.8553006973,150.7964333419,45,6670.4555469719535
KempsCreek-SE-N-from,-33.853962438800004,150.7966652836,46,6802.884431696147
KempsCreek-SE-N-from,-33.8526241793,150.796897217,47,6935.3135201705745
KempsCreek-SE-N-from,-33.8512859188,150.7971291419,48,7067.742808056376
KempsCreek-SE-N-from,-33.8499476573,150.7973610585,49,7200.172299682373
KempsCreek-SE-N-from,-33.8486093948,150.7975929666,50,7332.601990712291
KempsCreek-SE-N-from,-33.8488996131,150.7999988481,51,7601.6031929805185
KempsCreek-SE-N-from,-33.8234723244,150.8044028169,52,10117.858077542616
KempsCreek-SE-N-from,-33.8179753,150.8073391,53,10743.42056701477
KempsCreek-SE-N-from,-33.8179018,150.8071111,54,10769.757857454151
KempsCreek-SE-N-from,-33.8178973,150.8059256,55,10901.580348809815
KempsCreek-SE-N-from,-33.8178884,150.8057673,56,10919.203718201268
KempsCreek-SE-N-from,-33.817875,150.8056493,57,10932.389053721849
KempsCreek-SE-N-from,-33.817855,150.8055367,58,10945.059239306785
KempsCreek-SE-N-from,-33.8177948,150.8053275,59,10969.044001506207
KempsCreek-SE-N-from,-33.8177347,150.805129,60,10991.874183948807
KempsCreek-SE-N-from,-33.8177101,150.8050217,61,11004.0420270603
KempsCreek-SE-N-from,-33.8176901,150.8049251,62,11014.95750317216
KempsCreek-SE-N-from,-33.81767,150.8048098,63,11027.925906558645
KempsCreek-SE-N-from,-33.8176589,150.8046891,64,11041.39033321205
KempsCreek-SE-N-from,-33.8176544,150.8045898,65,11052.440641455558
KempsCreek-SE-N-from,-33.8176558,150.7998292,66,11581.795957858778
KempsCreek-SE-N-from,-33.8176567,150.7968986,67,11907.664271702492
KempsCreek-SE-N-from,-33.8174929,150.7962696,68,11979.390204946536
KempsCreek-SE-N-from,-33.8157057,150.7969837,69,12170.168301455551
KempsCreek-SE-N-from,-33.8156445,150.7967316,70,12198.823045787165
KempsCreek-SE-N-from,-33.8155255,150.7962848,71,12249.82997408797
KempsCreek-SE-N-from,-33.8154,150.7959119,72,12293.046836587539
KempsCreek-SE-N-from,-33.8152393,150.7954786,73,12343.68949013378
KempsCreek-SE-N-from,-33.8150844,150.7950108,74,12397.835718412929
KempsCreek-SE-N-from,-33.8149286,150.7944825,75,12458.495191494318
KempsCreek-SE-N-from,-33.8147997,150.7939751,76,12516.286047269019
KempsCreek-SE-N-from,-33.8147224,150.7936707,77,12550.95537161407
KempsCreek-SE-N-from,-33.8144416,150.7925647,78,12676.920800194099
KempsCreek-SE-N-from,-33.8142673,150.7917248,79,12771.833352721307
KempsCreek-SE-N-from,-33.8139743,150.7896688,80,13002.212290322654
KempsCreek-SE-N-from,-33.8138621,150.7888606,81,13092.737504626457
KempsCreek-SE-N-from,-33.8138035,150.7884467,82,13139.111223740214
KempsCreek-SE-N-from,-33.8137307,150.7881333,83,13174.668809155091
KempsCreek-SE-N-from,-33.8136259,150.787843,84,13208.513261348051
KempsCreek-SE-N-from,-33.8134826,150.7875467,85,13244.275468724809
KempsCreek-SE-N-from,-33.8133337,150.7872648,86,13278.792141878523
KempsCreek-SE-N-from,-33.8126094,150.7860078,87,13435.245408353541
KempsCreek-SE-N-from,-33.8125476,150.7860643,88,13443.931225442971
KempsCreek-SE-N-from,-33.8124767,150.7861251,89,13453.57767555148
KempsCreek-SE-N-from,-33.8122984,150.7862535,90,13476.011669879526
KempsCreek-SE-N-from,-33.8120914,150.7863807,91,13500.58094167192
KempsCreek-SE-N-from,-33.8118145,150.7865187,92,13531.527014714706
KempsCreek-SE-N-from,-33.8114086,150.7867093,93,13576.259729290607
KempsCreek-SE-N-from,-33.811024,150.7868738,94,13617.82691862851
KempsCreek-SE-N-from,-33.8108183,150.7869791,95,13640.97090910775
KempsCreek-SE-N-from,-33.8106439,150.787074,96,13660.916849825071
KempsCreek-SE-N-from,-33.8100024,150.7874353,97,13735.012896526083
KempsCreek-SE-N-from,-33.809219,150.7878785,98,13825.618844841218
KempsCreek-SE-N-from,-33.8088544,150.7881174,99,13869.866051448562
KempsCreek-SE-N-from,-33.8085295,150.7883564,100,13911.104066263833
KempsCreek-SE-N-from,-33.8083518,150.7885163,101,13935.874440425512
KempsCreek-SE-N-from,-33.8081767,150.7886932,102,13961.869159881255
KempsCreek-SE-N-from,-33.8078869,150.7890298,103,14008.687557449855
KempsCreek-SE-N-from,-33.80762,150.7893286,104,14050.81729009015
KempsCreek-SE-N-from,-33.8067533,150.790368,105,14193.763502161451
KempsCreek-SE-N-from,-33.8061688,150.7911193,106,14294.745052015605
KempsCreek-SE-N-from,-33.8051936,150.7925226,107,14477.247380059714
KempsCreek-SE-N-from,-33.8049144,150.7929521,108,14532.15807271244
KempsCreek-SE-N-from,-33.8045363,150.7935677,109,14609.826323969735
KempsCreek-SE-N-from,-33.8024331,150.7970569,110,15048.234645001816
KempsCreek-SE-N-from,-33.8014408,150.7985947,111,15244.490038392993
KempsCreek-SE-N-from,-33.8010418,150.7991009,112,15312.813579539557
KempsCreek-SE-N-from,-33.8008212,150.7994174,113,15354.008860192489
KempsCreek-SE-N-from,-33.8001191,150.8005171,114,15493.998123469195
KempsCreek-SE-N-from,-33.8000491,150.8006243,115,15507.718734462544
KempsCreek-SE-N-from,-33.7988085,150.8025985,116,15758.099760828807
KempsCreek-SE-N-from,-33.7982901,150.8034674,117,15867.035545018533
KempsCreek-SE-N-from,-33.7981989,150.8036137,118,15885.556105725713
KempsCreek-SE-N-from,-33.7979215,150.8040366,119,15939.744141714964
KempsCreek-SE-N-from,-33.7976606,150.8044197,120,15989.302460669101
KempsCreek-SE-N-from,-33.7973998,150.804814,121,16039.930468224906
KempsCreek-SE-N-from,-33.7969652,150.8053478,122,16112.75091735743
KempsCreek-SE-N-from,-33.7966085,150.8057045,123,16165.4012220188
KempsCreek-SE-N-from,-33.7962296,150.8059996,124,16214.69115236691
KempsCreek-SE-N-from,-33.7958708,150.8062275,125,16257.763586993298
KempsCreek-SE-N-from,-33.7954955,150.8064316,126,16300.685008650928
KempsCreek-SE-N-from,-33.7951887,150.8065843,127,16334.96663890076
KempsCreek-SE-N-from,-33.7945646,150.8068445,128,16402.103037411503
KempsCreek-SE-N-from,-33.7939939,150.8070698,129,16462.902828124348
KempsCreek-SE-N-from,-33.7934879,150.8072548,130,16516.154694896868
KempsCreek-SE-N-from,-33.7931224,150.8073728,131,16553.982821941998
KempsCreek-SE-N-from,-33.7924291,150.8075124,132,16623.049611652066
KempsCreek-SE-N-from,-33.7923633,150.8075566,133,16631.108977114985
KempsCreek-SE-N-from,-33.7916708,150.8075733,134,16698.35684360676
KempsCreek-SE-N-from,-33.7915438,150.8075706,135,16710.68861847907
KempsCreek-SE-N-from,-33.7907078,150.8075062,136,16792.155957899617
KempsCreek-SE-N-from,-33.7899045,150.8073396,137,16872.303923895037
KempsCreek-SE-N-from,-33.7897037,150.807292,138,16892.50173452329
KempsCreek-SE-N-from,-33.7890258,150.8070344,139,16964.270328291102
KempsCreek-SE-N-from,-33.7881737,150.8066892,140,17055.457120156756
KempsCreek-SE-N-from,-33.7868279,150.8061236,141,17200.44546071931
KempsCreek-SE-N-from,-33.7865912,150.8060591,142,17224.51538648433
KempsCreek-SE-N-from,-33.7863772,150.8060469,143,17245.332694295183
KempsCreek-SE-N-from,-33.7862825,150.8060557,144,17254.577191427907
KempsCreek-SE-N-from,-33.785795,150.8059712,145,17302.82277253689
KempsCreek-SE-N-from,-33.7857681,150.805931,146,17307.999604841007
KempsCreek-SE-N-from,-33.785732,150.8059031,147,17312.679796993947
KempsCreek-SE-N-from,-33.7856904,150.8058904,148,17316.957725087505
KempsCreek-SE-N-from,-33.7856477,150.8058943,149,17321.125247608463
KempsCreek-SE-N-from,-33.7856081,150.8059143,150,17325.566185475152
KempsCreek-SE-N-from,-33.7855748,150.80595,151,17330.685453053553
KempsCreek-SE-N-from,-33.7855531,150.805997,152,17336.32015517771
KempsCreek-SE-N-from,-33.7855455,150.8060499,153,17342.24845691434
KempsCreek-SE-N-from,-33.7855528,150.8061029,154,17348.184245084372
KempsCreek-SE-N-from,-33.7854367,150.8065812,155,17402.549795717394
KempsCreek-SE-N-from,-33.7845267,150.8093128,156,17718.874739889787
KempsCreek-SE-N-from,-33.7843127,150.8099511,157,17792.828219181953
KempsCreek-SE-N-from,-33.7840201,150.8108389,158,17895.552248747925
KempsCreek-SE-N-from,-33.7839577,150.811028,159,17917.43437276301
KempsCreek-SE-N-from,-33.7838897,150.811193,160,17936.932936281515
KempsCreek-SE-N-from,-33.7837805,150.8114237,161,17964.68963965305
KempsCreek-SE-N-from,-33.7836796,150.8116141,162,17988.01719311545
KempsCreek-SE-N-from,-33.7835626,150.8118112,163,18012.701928581464
KempsCreek-SE-N-from,-33.7833055,150.8122047,164,18063.07490698168
KempsCreek-SE-N-from,-33.7831988,150.812324,165,18079.9053655697
KempsCreek-SE-N-from,-33.7831027,150.8124385,166,18095.68923773245
KempsCreek-SE-N-from,-33.7829541,150.8126008,167,18118.79312904539
KempsCreek-SE-N-from,-33.7827768,150.8127797,168,18145.09837147665
KempsCreek-SE-N-from,-33.7827199,150.8128224,169,18152.382236602483
KempsCreek-SE-N-from,-33.7826664,150.8128546,170,18158.690438971047
KempsCreek-SE-N-from,-33.7825019,150.8129118,171,18175.879609317948
KempsCreek-SE-N-from,-33.7824771,150.8129013,172,18178.555287668412
KempsCreek-SE-N-from,-33.7824515,150.8128943,173,18181.159497664557
KempsCreek-SE-N-from,-33.7824253,150.8128912,174,18183.726163351435
KempsCreek-SE-N-from,-33.7823991,150.8128918,175,18186.270451541754
KempsCreek-SE-N-from,-33.7823731,150.8128962,176,18188.841431824956
KempsCreek-SE-N-from,-33.7823477,150.8129043,177,18191.46653331796
KempsCreek-SE-N-from,-33.7823233,150.812916,178,18194.168972684078
KempsCreek-SE-N-from,-33.7823006,150.8129308,179,18196.9193068016
KempsCreek-SE-N-from,-33.7822796,150.8129487,180,18199.768448751685
KempsCreek-SE-N-from,-33.7822604,150.8129695,181,18202.738860621965
KempsCreek-SE-N-from,-33.7822434,150.8129929,182,18205.82005146525
KempsCreek-SE-N-from,-33.7822289,150.8130185,183,18208.99565848376
KempsCreek-SE-N-from,-33.7822169,150.813046,184,18212.267902951226
KempsCreek-SE-N-from,-33.7822077,150.8130749,185,18215.603239212684
KempsCreek-SE-N-from,-33.7822014,150.813105,186,18219.00562919449
KempsCreek-SE-N-from,-33.7821562,150.8132063,187,18231.094161605506
KempsCreek-SE-N-from,-33.7821247,150.813261,188,18237.90196420579
KempsCreek-SE-N-from,-33.7820884,150.8133079,189,18244.195979667806
KempsCreek-SE-N-from,-33.7820363,150.8133498,190,18251.0725742178
KempsCreek-SE-N-from,-33.7818371,150.8134823,191,18275.383524291472
KempsCreek-SE-N-from,-33.7814815,150.8136781,192,18316.196543417573
KempsCreek-SE-N-from,-33.7812508,150.8137894,193,18341.78439338702
KempsCreek-SE-N-from,-33.7810211,150.8138899,194,18366.726677814528
KempsCreek-SE-N-from,-33.7806299,150.8140402,195,18408.218285180676
KempsCreek-SE-N-from,-33.7803869,150.8141166,196,18433.291293427865
KempsCreek-SE-N-from,-33.7800101,150.8142158,197,18471.49727454936
KempsCreek-SE-N-from,-33.7795185,150.8143218,198,18520.654872339383
KempsCreek-SE-N-from,-33.7793158,150.8143656,199,18540.92638656701
KempsCreek-SE-N-from,-33.7791531,150.8143758,200,18556.761686703117
KempsCreek-SE-N-from,-33.7784219,150.8145715,201,18631.00600646063
KempsCreek-SE-N-from,-33.7780694,150.81463,202,18665.838937259614
KempsCreek-SE-N-from,-33.7775815,150.8147433,203,18714.85043653577
KempsCreek-SE-N-from,-33.7774098,150.8147784,204,18731.969679606336
KempsCreek-SE-N-from,-33.7772832183,150.8148030376,205,18744.55973785571
KempsCreek-SE-N-from,-33.7770368,150.814851,206,18769.068983320638
KempsCreek-SE-N-from,-33.7766676,150.81493,207,18805.971243303386
KempsCreek-SE-N-from,-33.7758832,150.8150689,208,18883.670428900485
KempsCreek-SE-N-from,-33.7756937,150.815129,209,18903.243108806975
KempsCreek-SE-N-from,-33.7748686,150.81529,210,18985.319246542025
KempsCreek-SE-N-from,-33.7739104,150.8154769,211,19080.633815972356
KempsCreek-SE-N-from,-33.7738363,150.8154914,212,19088.005867134874
KempsCreek-SE-N-from,-33.7730349,150.8156478,213,19167.725328560504
KempsCreek-SE-N-from,-33.7720205,150.8158457,214,19268.631515625868
KempsCreek-SE-N-from,-33.771411,150.8159825,215,19329.72560424289
KempsCreek-SE-N-from,-33.771276,150.8159611,216,19343.04564612438
KempsCreek-SE-N-from,-33.7705998,150.816071,217,19409.818770480928
KempsCreek-SE-N-from,-33.7702718,150.8161202,218,19442.127519851558
KempsCreek-SE-N-from,-33.7698914,150.8161726,219,19479.513554224333
KempsCreek-SE-N-from,-33.7695065,150.8162485,220,19517.820903880936
KempsCreek-SE-N-from,-33.7693721,150.8162558,221,19530.893684514023
KempsCreek-SE-N-from,-33.769226,150.8162287,222,19545.393651933624
KempsCreek-SE-N-from,-33.7692091,150.8163054,223,19554.078686632936
KempsCreek-SE-N-from,-33.769201,150.8164456,224,19569.68805631847
KempsCreek-SE-N-from,-33.76922,150.816609,225,19587.950719550638
KempsCreek-SE-N-from,-33.7692275,150.8166512,226,19592.699304124715
KempsCreek-SE-N-from,-33.7697329,150.8194998,227,19913.227215066287
KempsCreek-SE-N-from,-33.7697171,150.8195179,228,19915.757743203856
KempsCreek-SE-N-from,-33.7697097,150.8195426,229,19918.596666255256
KempsCreek-SE-N-from,-33.7697122,150.8195687,230,19921.508988892685
KempsCreek-SE-N-from,-33.7697243,150.8195906,231,19924.212689880627
KempsCreek-SE-N-from,-33.7697432,150.8196037,232,19926.55546636813
KempsCreek-SE-N-from,-33.769765,150.8196052,233,19928.678442259166
KempsCreek-SE-N-from,-33.7698095,150.8199137,234,19963.253098000787
KempsCreek-SE-N-from,-33.7698347,150.8200881,235,19982.79923373929
KempsCreek-SE-N-to,-33.7698347,150.8200881,1,0.0
KempsCreek-SE-N-to,-33.7698095,150.8199137,2,19.54613573850205
KempsCreek-SE-N-to,-33.769765,150.8196052,3,54.12079148012393
KempsCreek-SE-N-to,-33.7697879,150.8195919,4,56.79095437895653
KempsCreek-SE-N-to,-33.7698018,150.8195663,5,59.941213013652444
KempsCreek-SE-N-to,-33.7698027,150.8195358,6,63.333788302462864
KempsCreek-SE-N-to,-33.7697955,150.8195166,7,65.580250263982
KempsCreek-SE-N-to,-33.769783,150.8195018,8,67.62499054036043
KempsCreek-SE-N-to,-33.7697669,150.8194935,9,69.44016740603793
KempsCreek-SE-N-to,-33.7697494,150.8194928,10,71.14090357939918
KempsCreek-SE-N-to,-33.7697329,150.8194998,11,72.92187067794524
KempsCreek-SE-N-to,-33.7692275,150.8166512,12,393.4497816195169
KempsCreek-SE-N-to,-33.7704377,150.8163804,13,514.7337412222266
KempsCreek-SE-N-to,-33.7712225,150.8161926,14,593.7321763600809
KempsCreek-SE-N-to,-33.7714333,150.8160793,15,617.7636826231734
KempsCreek-SE-N-to,-33.7718334,150.8160046,16,657.4835392141832
KempsCreek-SE-N-to,-33.7720371,150.8159679,17,677.6753681821941
KempsCreek-SE-N-to,-33.7728923,150.815817,18,762.3765442296403
KempsCreek-SE-N-to,-33.7738565,150.8156355,19,858.1316121775601
KempsCreek-SE-N-to,-33.7745992,150.8154783,20,932.3210832356829
KempsCreek-SE-N-to,-33.7757079,150.8152437,21,1043.0688988766967
KempsCreek-SE-N-to,-33.7758639,150.8152508,22,1058.233798524368
KempsCreek-SE-N-to,-33.7759302,150.8152359,23,1064.879963629884
KempsCreek-SE-N-to,-33.7770561,150.8149843,24,1177.7047977026596
KempsCreek-SE-N-to,-33.7773112,150.8149252,25,1203.3266960657816
KempsCreek-SE-N-to,-33.7780897,150.8147738,26,1280.7548004516973
KempsCreek-SE-N-to,-33.7782761,150.8147376,27,1299.29254936903
KempsCreek-SE-N-to,-33.7790795,150.8145538,28,1379.9187580978196
KempsCreek-SE-N-to,-33.7791903,150.8145284,29,1391.0396706869562
KempsCreek-SE-N-to,-33.7793507,150.8145031,30,1406.8631320293541
KempsCreek-SE-N-to,-33.7795419,150.8144653,31,1425.8944621319733
KempsCreek-SE-N-to,-33.780043,150.814358,32,1475.9821905484266
KempsCreek-SE-N-to,-33.7803579,150.8142782,33,1507.8138862987232
KempsCreek-SE-N-to,-33.7806237,150.8141971,34,1535.1476836127001
KempsCreek-SE-N-to,-33.7806895,150.8141729,35,1542.0790786902264
KempsCreek-SE-N-to,-33.7809743,150.8140656,36,1572.1914686386835
KempsCreek-SE-N-to,-33.7814149,150.813874,37,1619.9762926970643
KempsCreek-SE-N-to,-33.7816376,150.8137558,38,1645.2771896176846
KempsCreek-SE-N-to,-33.7818989,150.813611,39,1675.3221013099671
KempsCreek-SE-N-to,-33.782118,150.8134776,40,1701.2533449630573
KempsCreek-SE-N-to,-33.7821567,150.8134558,41,1705.7243953003424
KempsCreek-SE-N-to,-33.7821857,150.81344,42,1709.0428637104126
KempsCreek-SE-N-to,-33.7822306,150.8134276,43,1713.6145205991695
KempsCreek-SE-N-to,-33.7823494,150.8134051,44,1725.4155650412472
KempsCreek-SE-N-to,-33.7823792,150.8134139,45,1728.4694791974205
KempsCreek-SE-N-to,-33.7824098,150.8134176,46,1731.468401304481
KempsCreek-SE-N-to,-33.7824404,150.8134161,47,1734.4436468196275
KempsCreek-SE-N-to,-33.7824706,150.8134095,48,1737.4658421139545
KempsCreek-SE-N-to,-33.7824998,150.8133979,49,1740.5801690542835
KempsCreek-SE-N-to,-33.7825273,150.8133814,50,1743.819474075816
KempsCreek-SE-N-to,-33.7825488,150.8133641,51,1746.6579190732289
KempsCreek-SE-N-to,-33.7825685,150.8133438,52,1749.6163955189954
KempsCreek-SE-N-to,-33.7825861,150.8133208,53,1752.6920930846873
KempsCreek-SE-N-to,-33.7826012,150.8132955,54,1755.8643254446627
KempsCreek-SE-N-to,-33.7826138,150.8132682,55,1759.1371186278516
KempsCreek-SE-N-to,-33.7826236,150.8132393,56,1762.4885219746814
KempsCreek-SE-N-to,-33.7826305,150.8132092,57,1765.9018629227426
KempsCreek-SE-N-to,-33.7826344,150.8131784,58,1769.3475343572702
KempsCreek-SE-N-to,-33.7827266,150.8130558,59,1785.6557239909466
KempsCreek-SE-N-to,-33.7827734,150.8130035,60,1793.03547734957
KempsCreek-SE-N-to,-33.7829534,150.8128379,61,1818.420647852111
KempsCreek-SE-N-to,-33.7830119,150.8127835,62,1826.7177249267886
KempsCreek-SE-N-to,-33.7830638,150.8127245,63,1834.9896393188658
KempsCreek-SE-N-to,-33.7831095,150.8126561,64,1843.7946950286594
KempsCreek-SE-N-to,-33.7831396,150.8125998,65,1850.703331618029
KempsCreek-SE-N-to,-33.7831847,150.8125053,66,1862.0868683029303
KempsCreek-SE-N-to,-33.7832405,150.8123743,67,1877.6280058184723
KempsCreek-SE-N-to,-33.7833055,150.8122047,68,1897.5143224778456
KempsCreek-SE-N-to,-33.7835626,150.8118112,69,1947.8873008780631
KempsCreek-SE-N-to,-33.7836796,150.8116141,70,1972.572036344075
KempsCreek-SE-N-to,-33.7837805,150.8114237,71,1995.8995898064768
KempsCreek-SE-N-to,-33.7838897,150.811193,72,2023.6562931780131
KempsCreek-SE-N-to,-33.7839577,150.811028,73,2043.1548566965182
KempsCreek-SE-N-to,-33.7840201,150.8108389,74,2065.0369807116062
KempsCreek-SE-N-to,-33.7843127,150.8099511,75,2167.761010277578
KempsCreek-SE-N-to,-33.7845267,150.8093128,76,2241.714489569745
KempsCreek-SE-N-to,-33.7854367,150.8065812,77,2558.0394337421385
KempsCreek-SE-N-to,-33.7856933,150.8062099,78,2606.2578925078196
KempsCreek-SE-N-to,-33.7857363,150.8061953,79,2610.736522589596
KempsCreek-SE-N-to,-33.7857728,150.8061643,80,2615.6797504911415
KempsCreek-SE-N-to,-33.7862825,150.8060557,81,2666.608896332366
KempsCreek-SE-N-to,-33.7863772,150.8060469,82,2675.8533934650886
KempsCreek-SE-N-to,-33.7865912,150.8060591,83,2696.670701275941
KempsCreek-SE-N-to,-33.7868279,150.8061236,84,2720.7406270409615
KempsCreek-SE-N-to,-33.7881737,150.8066892,85,2865.728967603516
KempsCreek-SE-N-to,-33.7897037,150.807292,86,3028.6728430258972
KempsCreek-SE-N-to,-33.7899045,150.8073396,87,3048.8706536541504
KempsCreek-SE-N-to,-33.7907078,150.8075062,88,3129.018619649569
KempsCreek-SE-N-to,-33.7915438,150.8075706,89,3210.4859590701135
KempsCreek-SE-N-to,-33.7916708,150.8075733,90,3222.8177339424233
KempsCreek-SE-N-to,-33.7923633,150.8075566,91,3290.065600434201
KempsCreek-SE-N-to,-33.792442,150.8075891,92,3298.5167888762057
KempsCreek-SE-N-to,-33.7925991,150.8075734,93,3313.8663704566466
KempsCreek-SE-N-to,-33.7933937,150.8073926,94,3393.576489025073
KempsCreek-SE-N-to,-33.7943544,150.8070793,95,3493.1276600233946
KempsCreek-SE-N-to,-33.7953645,150.8066562,96,3601.8819460654195
KempsCreek-SE-N-to,-33.7955609,150.8065739,97,3623.029311197981
KempsCreek-SE-N-to,-33.7961258,150.8062761,98,3687.087369499256
KempsCreek-SE-N-to,-33.7967536,150.8057702,99,3770.022542202609
KempsCreek-SE-N-to,-33.7970308,150.8054786,100,3812.1577608378198
KempsCreek-SE-N-to,-33.7972585,150.8052379,101,3846.8691336912407
KempsCreek-SE-N-to,-33.7974641,150.8049683,102,3882.8829259923596
KempsCreek-SE-N-to,-33.798019,150.8041607,103,3987.5993516564513
KempsCreek-SE-N-to,-33.7983003,150.8036905,104,4046.584010471347
KempsCreek-SE-N-to,-33.7985224,150.8033377,105,4091.347221806818
KempsCreek-SE-N-to,-33.8001966,150.8007444,106,4422.3485626385955
KempsCreek-SE-N-to,-33.8010501,150.7992584,107,4607.189409644112
KempsCreek-SE-N-to,-33.8013501,150.7987882,108,4667.035310381326
KempsCreek-SE-N-to,-33.8014408,150.7985947,109,4690.282959539244
KempsCreek-SE-N-to,-33.8024331,150.7970569,110,4886.538352930422
KempsCreek-SE-N-to,-33.8045363,150.7935677,111,5324.946673962502
KempsCreek-SE-N-to,-33.8049144,150.7929521,112,5402.6149252197965
KempsCreek-SE-N-to,-33.8051936,150.7925226,113,5457.525617872522
KempsCreek-SE-N-to,-33.8061688,150.7911193,114,5640.02794591663
KempsCreek-SE-N-to,-33.8067533,150.790368,115,5741.009495770784
KempsCreek-SE-N-to,-33.80762,150.7893286,116,5883.955707842087
KempsCreek-SE-N-to,-33.8078869,150.7890298,117,5926.085440482381
KempsCreek-SE-N-to,-33.8081767,150.7886932,118,5972.903838050981
KempsCreek-SE-N-to,-33.8083518,150.7885163,119,5998.898557506724
KempsCreek-SE-N-to,-33.8085295,150.7883564,120,6023.668931668402
KempsCreek-SE-N-to,-33.8088544,150.7881174,121,6064.906946483674
KempsCreek-SE-N-to,-33.809219,150.7878785,122,6109.154153091018
KempsCreek-SE-N-to,-33.8100024,150.7874353,123,6199.760101406152
KempsCreek-SE-N-to,-33.8106439,150.787074,124,6273.856148107163
KempsCreek-SE-N-to,-33.8108183,150.7869791,125,6293.8020888244855
KempsCreek-SE-N-to,-33.811024,150.7868738,126,6316.946079303724
KempsCreek-SE-N-to,-33.8114086,150.7867093,127,6358.513268641627
KempsCreek-SE-N-to,-33.8118145,150.7865187,128,6403.245983217527
KempsCreek-SE-N-to,-33.8120914,150.7863807,129,6434.192056260312
KempsCreek-SE-N-to,-33.8122984,150.7862535,130,6458.761328052707
KempsCreek-SE-N-to,-33.8124767,150.7861251,131,6481.195322380753
KempsCreek-SE-N-to,-33.8125476,150.7860643,132,6490.841772489262
KempsCreek-SE-N-to,-33.8131982,150.7872776,133,6639.799594276173
KempsCreek-SE-N-to,-33.8133644,150.7876016,134,6679.272899669397
KempsCreek-SE-N-to,-33.8135039,150.7878968,135,6714.780201337989
KempsCreek-SE-N-to,-33.8136132,150.7881897,136,6749.033236676902
KempsCreek-SE-N-to,-33.8136766,150.7884624,137,6779.974148159561
KempsCreek-SE-N-to,-33.8137322,150.788841,138,6822.4170397904845
KempsCreek-SE-N-to,-33.8138436,150.7896949,139,6917.980108347695
KempsCreek-SE-N-to,-33.8141377,150.7917495,140,7148.217776609794
KempsCreek-SE-N-to,-33.8143194,150.7925995,141,7244.364766429143
KempsCreek-SE-N-to,-33.8145447,150.7934897,142,7345.737218847898
KempsCreek-SE-N-to,-33.8146784,150.7940182,143,7405.91951980258
